Categoria,Producto,Marca,Cantidad,Unidad,Precio,Establecimiento,Direccion,De partamento,Municipio,Fecha Sondeo
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.12,"Farmacia y Librería San Rey N° 12				","1a Calle Poniente y Av. Fernando Benítez, Santa Rosa de Lima",La Union,Santa Rosa de Lima,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.12,Farmacia y Librería San Rey N° 25,"Avenida Morazán No 24 B, Barrio el Calvario, San Francisco Gotera, Morazán",Morazan,San Francisco Gotera,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.12,Farmacia y Librería San Rey N° 31,1a calle oriente y 10 avenida sur local #54,Usulutan,Usulutan,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.12,Farmacia y Librería San Rey N° 7,Carretera Panamericana N° 2 Colonia 14 de julio frente a Metrocentro,San Miguel,San Miguel,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.15,"Foto Studio y Librería Nelson				","1a Calle Oriente No 2-2, Barrio El Centro, La Unión",La Union,La Union,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.05,"Librería Abraham Lincoln				","1a Calle Oriente, No 16, Usulután",Usulutan,Usulutan,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.15,Librería América,"8a Avenida Sur y 9a Calle Poniente N° 56, Santa Ana",Santa Ana,Santa Ana,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.10,"Librería Cervantes, Orden de Malta","Boulevard Orden de Malta Sur Plaza Monte Cristo, Local 12",La Libertad,Antiguo Cuscatlan,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.35,Libreria Dolarcito,"Calle Obispo Marroquin y sexta calle, Barrio El Angel",Sonsonate,Sonsonate,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.15,Librería El Estudiante,2a Calle Poniente 2-1 Santa Tecla,La Libertad,Santa Tecla,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.20,Librería Faber,Calle Obispo Marroquín y 6a avenida sur,Sonsonate,Sonsonate,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.15,"Libreria Gamaliel, Calle Libertad Poniente","Calle Libertad Poniente, Local #2, frente al Parque Menendez. Santa Ana.",Santa Ana,Santa Ana,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.15,"Librería Géminis, Mejicanos","Av. Castro Morán N° 42-A, Mejicanos",San Salvador,Mejicanos,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.20,Librería Jacky,"1a.Calle Poniente N° 15, Mejicanos, San Salvador",San Salvador,Mejicanos,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.15,"Libreria Karlita Santa Ana, 16 av Sur",Dieciseis Avenida Sur entre quince y Diecisiete calle poniente Numero 30,Santa Ana,Santa Ana,6/1/2018
Misceláneos,"Folder, tamaño oficio, unidad",Sin Marca,1,Unidades,$0.15,"Librería Karlita, Santa Ana","10a Avenida Sur entre 27 y 29 Calle Poniente, Santa Ana",Santa Ana,Santa Ana,6/1/2018
